elevation_axis,g_plot
-81.23783031988873,-50.017545494174776
-81.48817802503476,-50.13083183014993
-81.73852573018081,-50.278776151095165
-81.98887343532684,-50.45900873454879
-82.23922114047286,-50.669288797265345
-82.48956884561892,-50.907425866287724
-82.73991655076495,-51.17148656191136
-82.99026425591097,-51.45968941747753
-83.24061196105703,-51.7703139987466
-83.49095966620305,-52.10162021137818
-83.74130737134908,-52.4521093078179
-83.99165507649514,-52.820227531534414
-84.24200278164116,-53.20366600352411
-84.49235048678722,-53.601709366701826
-84.74269819193324,-54.01263311024953
-84.99304589707927,-54.43497799656967
-85.24339360222532,-54.86716115093996
-85.49374130737135,-55.30748214533381
-85.74408901251738,-55.75410961392207
-85.99443671766343,-56.2050537420268
-86.24478442280946,-56.65813045159657
-86.49513212795549,-57.11092122819634
-86.74547983310154,-57.560730419767076
-86.99582753824757,-58.00454190296295
-87.2461752433936,-58.438978167308115
-87.49652294853965,-58.86026663366346
-87.74687065368568,-59.264220233780634
-87.9972183588317,-59.646241683142
-88.24756606397776,-60.00136295192465
-88.49791376912378,-60.32433226880898
-88.74826147426981,-60.60975931774825
-88.99860917941587,-60.852323779604205
-89.24895688456189,-61.04704226852876
-89.49930458970792,-61.18957472899039
-89.74965229485397,-61.2765364194428
-90.0,-61.30577070257362
